count,CL_filter,xmt_control,zero
6.800000,0.006468,0.150000,0.000000
6.850000,0.006276,0.150000,0.000000
6.900000,0.006127,0.150000,0.000000
6.950000,0.005996,0.150000,0.000000
7.000000,0.005869,0.150000,0.000000
7.050000,0.005807,0.150000,0.000000
7.100000,0.005887,0.150000,0.000000
7.150000,0.005915,0.150000,0.000000
7.200000,0.005839,0.150000,0.000000
7.250000,0.005788,0.150000,0.000000
7.300000,0.005781,0.150000,0.000000
7.350000,0.005555,0.150000,0.000000
7.400000,0.005062,0.150000,0.000000
7.450000,0.004497,0.150000,0.000000
7.500000,0.004305,0.150000,0.000000
7.550000,0.004672,0.150000,0.000000
7.600000,0.005403,0.150000,0.000000
7.650000,0.005962,0.150000,0.000000
7.700000,0.006102,0.150000,0.000000
7.750000,0.006086,0.150000,0.000000
7.800000,0.006304,0.150000,0.000000
7.850000,0.006642,0.150000,0.000000
7.900000,0.006652,0.150000,0.000000
7.950000,0.006161,0.150000,0.000000
8.000000,0.005256,0.150000,0.000000
8.050000,0.004275,0.150000,0.000000
8.100000,0.003696,0.150000,0.000000
8.150000,0.003830,0.150000,0.000000
8.200000,0.004427,0.150000,0.000000
8.250000,0.004962,0.150000,0.000000
8.300000,0.005232,0.150000,0.000000
8.350000,0.005452,0.150000,0.000000
8.400000,0.005580,0.150000,0.000000
8.450000,0.005299,0.150000,0.000000
8.500000,0.004654,0.150000,0.000000
8.550000,0.004202,0.150000,0.000000
8.600000,0.004294,0.150000,0.000000
8.650000,0.004769,0.150000,0.000000
8.700000,0.005199,0.150000,0.000000
8.750000,0.005598,0.150000,0.000000
8.800000,0.006035,0.150000,0.000000
8.850000,0.006371,0.150000,0.000000
8.900000,0.006223,0.150000,0.000000
8.950000,0.005369,0.150000,0.000000
9.000000,0.004112,0.150000,0.000000
9.050000,0.002921,0.150000,0.000000
9.100000,0.002173,0.150000,0.000000
9.150000,0.001919,0.150000,0.000000
9.200000,0.002077,0.150000,0.000000
9.250000,0.002686,0.150000,0.000000
9.300000,0.003626,0.150000,0.000000
9.350000,0.004536,0.150000,0.000000
9.400000,0.004910,0.150000,0.000000
9.450000,0.004648,0.150000,0.000000
9.500000,0.004250,0.150000,0.000000
9.550000,0.004072,0.150000,0.000000
9.600000,0.004108,0.150000,0.000000
9.650000,0.003953,0.150000,0.000000
9.700000,0.003383,0.150000,0.000000
9.750000,0.002744,0.150000,0.000000
9.800000,0.002646,0.150000,0.000000
9.850000,0.003347,0.150000,0.000000
9.900000,0.004356,0.150000,0.000000
9.950000,0.004757,0.150000,0.000000
10.000000,0.004256,0.150000,0.000000
10.050000,0.003269,0.150000,0.000000
10.100000,0.002668,0.150000,0.000000
10.150000,0.002825,0.150000,0.000000
10.200000,0.003679,0.150000,0.000000
10.250000,0.004822,0.150000,0.000000
10.300000,0.005918,0.150000,0.000000
10.350000,0.006671,0.150000,0.000000
10.400000,0.006861,0.150000,0.000000
10.450000,0.006444,0.150000,0.000000
10.500000,0.005502,0.150000,0.000000
10.550000,0.004226,0.150000,0.000000
10.600000,0.003054,0.150000,0.000000
10.650000,0.002559,0.150000,0.000000
10.700000,0.002964,0.150000,0.000000
10.750000,0.003840,0.150000,0.000000
10.800000,0.004490,0.150000,0.000000
10.850000,0.004485,0.150000,0.000000
10.900000,0.004048,0.150000,0.000000
10.950000,0.003668,0.150000,0.000000
11.000000,0.003654,0.150000,0.000000
11.050000,0.003949,0.150000,0.000000
11.100000,0.004376,0.150000,0.000000
11.150000,0.004970,0.150000,0.000000
11.200000,0.005468,0.150000,0.000000
11.250000,0.005394,0.150000,0.000000
11.300000,0.004541,0.150000,0.000000
11.350000,0.003336,0.150000,0.000000
11.400000,0.002459,0.150000,0.000000
11.450000,0.002108,0.150000,0.000000
11.500000,0.002282,0.150000,0.000000
11.550000,0.002864,0.150000,0.000000
11.600000,0.003603,0.150000,0.000000
11.650000,0.004239,0.150000,0.000000
11.700000,0.004710,0.150000,0.000000
11.750000,0.005014,0.150000,0.000000
11.800000,0.005081,0.150000,0.000000
11.850000,0.004780,0.150000,0.000000
11.900000,0.004473,0.150000,0.000000
11.950000,0.004571,0.150000,0.000000
12.000000,0.005035,0.150000,0.000000
12.050000,0.005386,0.150000,0.000000
12.100000,0.005227,0.150000,0.000000
12.150000,0.004541,0.150000,0.000000
12.200000,0.003776,0.150000,0.000000
12.250000,0.003513,0.150000,0.000000
12.300000,0.004106,0.150000,0.000000
12.350000,0.005122,0.150000,0.000000
12.400000,0.005688,0.150000,0.000000
12.450000,0.005446,0.150000,0.000000
12.500000,0.004919,0.150000,0.000000
12.550000,0.004810,0.150000,0.000000
12.600000,0.005288,0.150000,0.000000
12.650000,0.005964,0.150000,0.000000
12.700000,0.006447,0.150000,0.000000
12.750000,0.006438,0.150000,0.000000
12.800000,0.005820,0.150000,0.000000
12.850000,0.004902,0.150000,0.000000
12.900000,0.004238,0.150000,0.000000
12.950000,0.004147,0.150000,0.000000
13.000000,0.004422,0.150000,0.000000
13.050000,0.004851,0.150000,0.000000
13.100000,0.005538,0.150000,0.000000
13.150000,0.006553,0.150000,0.000000
13.200000,0.007542,0.150000,0.000000
13.250000,0.007935,0.150000,0.000000
13.300000,0.007505,0.150000,0.000000
13.350000,0.006476,0.150000,0.000000
13.400000,0.005590,0.150000,0.000000
13.450000,0.005516,0.150000,0.000000
13.500000,0.006265,0.150000,0.000000
13.550000,0.007123,0.150000,0.000000
13.600000,0.007193,0.150000,0.000000
13.650000,0.006462,0.150000,0.000000
13.700000,0.005758,0.150000,0.000000
13.750000,0.005660,0.150000,0.000000
13.800000,0.005911,0.150000,0.000000
13.850000,0.005751,0.150000,0.000000
13.900000,0.005157,0.150000,0.000000
13.950000,0.004789,0.150000,0.000000
14.000000,0.005034,0.150000,0.000000
14.050000,0.005592,0.150000,0.000000
14.100000,0.005948,0.150000,0.000000
14.150000,0.005893,0.150000,0.000000
14.200000,0.005519,0.150000,0.000000
14.250000,0.005144,0.150000,0.000000
14.300000,0.005181,0.150000,0.000000
14.350000,0.005684,0.150000,0.000000
14.400000,0.006304,0.150000,0.000000
14.450000,0.006744,0.150000,0.000000
14.500000,0.007206,0.150000,0.000000
14.550000,0.007862,0.150000,0.000000
14.600000,0.008316,0.150000,0.000000
14.650000,0.007925,0.150000,0.000000
14.700000,0.006572,0.150000,0.000000
14.750000,0.005038,0.150000,0.000000
14.800000,0.004126,0.150000,0.000000
14.850000,0.004022,0.150000,0.000000
14.900000,0.004188,0.150000,0.000000
14.950000,0.004146,0.150000,0.000000
15.000000,0.003852,0.150000,0.000000
15.050000,0.003428,0.150000,0.000000
15.100000,0.003198,0.150000,0.000000
15.150000,0.003567,0.150000,0.000000
15.200000,0.004641,0.150000,0.000000
15.250000,0.005936,0.150000,0.000000
15.300000,0.006574,0.150000,0.000000
15.350000,0.006387,0.150000,0.000000
15.400000,0.005956,0.150000,0.000000
15.450000,0.005954,0.150000,0.000000
15.500000,0.006233,0.150000,0.000000
15.550000,0.006244,0.150000,0.000000
15.600000,0.005744,0.150000,0.000000
15.650000,0.005012,0.150000,0.000000
15.700000,0.004432,0.150000,0.000000
15.750000,0.004273,0.150000,0.000000
15.800000,0.004478,0.150000,0.000000
15.850000,0.004835,0.150000,0.000000
15.900000,0.005075,0.150000,0.000000
15.950000,0.005392,0.150000,0.000000
16.000000,0.005923,0.150000,0.000000
16.050000,0.006437,0.150000,0.000000
16.100000,0.006452,0.150000,0.000000
16.150000,0.005995,0.150000,0.000000
16.200000,0.005594,0.150000,0.000000
16.250000,0.005610,0.150000,0.000000
16.300000,0.005736,0.150000,0.000000
16.350000,0.005584,0.150000,0.000000
16.400000,0.004986,0.150000,0.000000
16.450000,0.004276,0.150000,0.000000
16.500000,0.003844,0.150000,0.000000
16.550000,0.004028,0.150000,0.000000
16.600000,0.004875,0.150000,0.000000
16.650000,0.005973,0.150000,0.000000
16.700000,0.006691,0.150000,0.000000
16.750000,0.006879,0.150000,0.000000
16.800000,0.006807,0.150000,0.000000
16.850000,0.006810,0.150000,0.000000
16.900000,0.006749,0.150000,0.000000
16.950000,0.006586,0.150000,0.000000
17.000000,0.006554,0.150000,0.000000
17.050000,0.006788,0.150000,0.000000
17.100000,0.006901,0.150000,0.000000
17.150000,0.006318,0.150000,0.000000
17.200000,0.004933,0.150000,0.000000
17.250000,0.003397,0.150000,0.000000
17.300000,0.002483,0.150000,0.000000
17.350000,0.002612,0.150000,0.000000
17.400000,0.003603,0.150000,0.000000
17.450000,0.004924,0.150000,0.000000
17.500000,0.006043,0.150000,0.000000
17.550000,0.006465,0.150000,0.000000
17.600000,0.005976,0.150000,0.000000
17.650000,0.004823,0.150000,0.000000
17.700000,0.003641,0.150000,0.000000
17.750000,0.003155,0.150000,0.000000
17.800000,0.003568,0.150000,0.000000
17.850000,0.004461,0.150000,0.000000
17.900000,0.005105,0.150000,0.000000
17.950000,0.005142,0.150000,0.000000
18.000000,0.004754,0.150000,0.000000
18.050000,0.004266,0.150000,0.000000
18.100000,0.003852,0.150000,0.000000
18.150000,0.003545,0.150000,0.000000
18.200000,0.003461,0.150000,0.000000
18.250000,0.003757,0.150000,0.000000
18.300000,0.004238,0.150000,0.000000
18.350000,0.004629,0.150000,0.000000
18.400000,0.004829,0.150000,0.000000
18.450000,0.004978,0.150000,0.000000
18.500000,0.005064,0.150000,0.000000
18.550000,0.005011,0.150000,0.000000
18.600000,0.005042,0.150000,0.000000
18.650000,0.005614,0.150000,0.000000
18.700000,0.006706,0.150000,0.000000
18.750000,0.007568,0.150000,0.000000
18.800000,0.007421,0.150000,0.000000
18.850000,0.006242,0.150000,0.000000
18.900000,0.004811,0.150000,0.000000
18.950000,0.003899,0.150000,0.000000
19.000000,0.003544,0.150000,0.000000
19.050000,0.003378,0.150000,0.000000
19.100000,0.003155,0.150000,0.000000
19.150000,0.003090,0.150000,0.000000
19.200000,0.003370,0.150000,0.000000
19.250000,0.003722,0.150000,0.000000
19.300000,0.003706,0.150000,0.000000
19.350000,0.003198,0.150000,0.000000
19.400000,0.002572,0.150000,0.000000
19.450000,0.002304,0.150000,0.000000
19.500000,0.002469,0.150000,0.000000
19.550000,0.002966,0.150000,0.000000
19.600000,0.003794,0.150000,0.000000
19.650000,0.004865,0.150000,0.000000
19.700000,0.005914,0.150000,0.000000
19.750000,0.006503,0.150000,0.000000
19.800000,0.006425,0.150000,0.000000
19.850000,0.005913,0.150000,0.000000
19.900000,0.005202,0.150000,0.000000
19.950000,0.004548,0.150000,0.000000
20.000000,0.004047,0.150000,0.000000
20.050000,0.003730,0.150000,0.000000
20.100000,0.003825,0.150000,0.000000
20.150000,0.004331,0.150000,0.000000
20.200000,0.004994,0.150000,0.000000
20.250000,0.005232,0.150000,0.000000
20.300000,0.004868,0.150000,0.000000
20.350000,0.004318,0.150000,0.000000
20.400000,0.004004,0.150000,0.000000
20.450000,0.004002,0.150000,0.000000
20.500000,0.004245,0.150000,0.000000
20.550000,0.004855,0.150000,0.000000
20.600000,0.005894,0.150000,0.000000
20.650000,0.006857,0.150000,0.000000
20.700000,0.007111,0.150000,0.000000
20.750000,0.006434,0.150000,0.000000
20.800000,0.005379,0.150000,0.000000
20.850000,0.004744,0.150000,0.000000
20.900000,0.004967,0.150000,0.000000
20.950000,0.005616,0.150000,0.000000
21.000000,0.005870,0.150000,0.000000
21.050000,0.005230,0.150000,0.000000
21.100000,0.004148,0.150000,0.000000
21.150000,0.003637,0.150000,0.000000
21.200000,0.004188,0.150000,0.000000
21.250000,0.005314,0.150000,0.000000
21.300000,0.006185,0.150000,0.000000
21.350000,0.006563,0.150000,0.000000
21.400000,0.006870,0.150000,0.000000
21.450000,0.007280,0.150000,0.000000
21.500000,0.007618,0.150000,0.000000
21.550000,0.007801,0.150000,0.000000
21.600000,0.007848,0.150000,0.000000
21.650000,0.007569,0.150000,0.000000
21.700000,0.006679,0.150000,0.000000
21.750000,0.005442,0.150000,0.000000
21.800000,0.004567,0.150000,0.000000
21.850000,0.004286,0.150000,0.000000
21.900000,0.004377,0.150000,0.000000
21.950000,0.004421,0.150000,0.000000
22.000000,0.004191,0.150000,0.000000
22.050000,0.003784,0.150000,0.000000
22.100000,0.003295,0.150000,0.000000
22.150000,0.003062,0.150000,0.000000
22.200000,0.003378,0.150000,0.000000
22.250000,0.004336,0.150000,0.000000
22.300000,0.005691,0.150000,0.000000
22.350000,0.006692,0.150000,0.000000
22.400000,0.006687,0.150000,0.000000
22.450000,0.005913,0.150000,0.000000
22.500000,0.005054,0.150000,0.000000
22.550000,0.004658,0.150000,0.000000
22.600000,0.004540,0.150000,0.000000
22.650000,0.004327,0.150000,0.000000
22.700000,0.004018,0.150000,0.000000
22.750000,0.003811,0.150000,0.000000
22.800000,0.003892,0.150000,0.000000
22.850000,0.004167,0.150000,0.000000
22.900000,0.004328,0.150000,0.000000
22.950000,0.004232,0.150000,0.000000
23.000000,0.004024,0.150000,0.000000
23.050000,0.004021,0.150000,0.000000
23.100000,0.004301,0.150000,0.000000
23.150000,0.004700,0.150000,0.000000
23.200000,0.004979,0.150000,0.000000
23.250000,0.004919,0.150000,0.000000
23.300000,0.004623,0.150000,0.000000
23.350000,0.004177,0.150000,0.000000
23.400000,0.003868,0.150000,0.000000
23.450000,0.003841,0.150000,0.000000
23.500000,0.004024,0.150000,0.000000
23.550000,0.004135,0.150000,0.000000
23.600000,0.003971,0.150000,0.000000
23.650000,0.003822,0.150000,0.000000
23.700000,0.004165,0.150000,0.000000
23.750000,0.005092,0.150000,0.000000
23.800000,0.006307,0.150000,0.000000
23.850000,0.007304,0.150000,0.000000
23.900000,0.007562,0.150000,0.000000
23.950000,0.006749,0.150000,0.000000
24.000000,0.005163,0.150000,0.000000
24.050000,0.003719,0.150000,0.000000
24.100000,0.003042,0.150000,0.000000
24.150000,0.003069,0.150000,0.000000
24.200000,0.003471,0.150000,0.000000
24.250000,0.004261,0.150000,0.000000
24.300000,0.005427,0.150000,0.000000
24.350000,0.006436,0.150000,0.000000
24.400000,0.006631,0.150000,0.000000
24.450000,0.006096,0.150000,0.000000
24.500000,0.005351,0.150000,0.000000
24.550000,0.004627,0.150000,0.000000
24.600000,0.003706,0.150000,0.000000
24.650000,0.002706,0.150000,0.000000
24.700000,0.002180,0.150000,0.000000
24.750000,0.002591,0.150000,0.000000
24.800000,0.003795,0.150000,0.000000
24.850000,0.005283,0.150000,0.000000
24.900000,0.006452,0.150000,0.000000
24.950000,0.006815,0.150000,0.000000
25.000000,0.006346,0.150000,0.000000
25.050000,0.005527,0.150000,0.000000
25.100000,0.005066,0.150000,0.000000
25.150000,0.005265,0.150000,0.000000
25.200000,0.005664,0.150000,0.000000
25.250000,0.005742,0.150000,0.000000
25.300000,0.005586,0.150000,0.000000
25.350000,0.005614,0.150000,0.000000
25.400000,0.005992,0.150000,0.000000
25.450000,0.006447,0.150000,0.000000
25.500000,0.006677,0.150000,0.000000
25.550000,0.006752,0.150000,0.000000
25.600000,0.006784,0.150000,0.000000
25.650000,0.006815,0.150000,0.000000
25.700000,0.006788,0.150000,0.000000
25.750000,0.006499,0.150000,0.000000
25.800000,0.006205,0.150000,0.000000
25.850000,0.006326,0.150000,0.000000
25.900000,0.006864,0.150000,0.000000
25.950000,0.007242,0.150000,0.000000
26.000000,0.006998,0.150000,0.000000
26.050000,0.006445,0.150000,0.000000
26.100000,0.005979,0.150000,0.000000
26.150000,0.005442,0.150000,0.000000
26.200000,0.004634,0.150000,0.000000
26.250000,0.003937,0.150000,0.000000
26.300000,0.003976,0.150000,0.000000
26.350000,0.004541,0.150000,0.000000
26.400000,0.005090,0.150000,0.000000
26.450000,0.005414,0.150000,0.000000
26.500000,0.005666,0.150000,0.000000
26.550000,0.005833,0.150000,0.000000
26.600000,0.005632,0.150000,0.000000
26.650000,0.005136,0.150000,0.000000
26.700000,0.004847,0.150000,0.000000
26.750000,0.004827,0.150000,0.000000
26.800000,0.004736,0.150000,0.000000
26.850000,0.004320,0.150000,0.000000
26.900000,0.003834,0.150000,0.000000
26.950000,0.003651,0.150000,0.000000
27.000000,0.003596,0.150000,0.000000
27.050000,0.003418,0.150000,0.000000
27.100000,0.003310,0.150000,0.000000
27.150000,0.003621,0.150000,0.000000
27.200000,0.004119,0.150000,0.000000
27.250000,0.004106,0.150000,0.000000
27.300000,0.003306,0.150000,0.000000
27.350000,0.002263,0.150000,0.000000
27.400000,0.001730,0.150000,0.000000
27.450000,0.001961,0.150000,0.000000
27.500000,0.002698,0.150000,0.000000
27.550000,0.003441,0.150000,0.000000
27.600000,0.003670,0.150000,0.000000
27.650000,0.003327,0.150000,0.000000
27.700000,0.002827,0.150000,0.000000
27.750000,0.002598,0.150000,0.000000
27.800000,0.002656,0.150000,0.000000
27.850000,0.002730,0.150000,0.000000
27.900000,0.002714,0.150000,0.000000
27.950000,0.002745,0.150000,0.000000
28.000000,0.002830,0.150000,0.000000
28.050000,0.002747,0.150000,0.000000
28.100000,0.002518,0.150000,0.000000
28.150000,0.002454,0.150000,0.000000
28.200000,0.003070,0.150000,0.000000
28.250000,0.004368,0.150000,0.000000
28.300000,0.005652,0.150000,0.000000
28.350000,0.006285,0.150000,0.000000
28.400000,0.006029,0.150000,0.000000
28.450000,0.005414,0.150000,0.000000
28.500000,0.004967,0.150000,0.000000
28.550000,0.004796,0.150000,0.000000
28.600000,0.004801,0.150000,0.000000
28.650000,0.004956,0.150000,0.000000
28.700000,0.005244,0.150000,0.000000
28.750000,0.005642,0.150000,0.000000
28.800000,0.005855,0.150000,0.000000
28.850000,0.005936,0.150000,0.000000
28.900000,0.005937,0.150000,0.000000
28.950000,0.005881,0.150000,0.000000
29.000000,0.005569,0.150000,0.000000
29.050000,0.005048,0.150000,0.000000
29.100000,0.004703,0.150000,0.000000
29.150000,0.004764,0.150000,0.000000
29.200000,0.004802,0.150000,0.000000
29.250000,0.004518,0.150000,0.000000
29.300000,0.004309,0.150000,0.000000
29.350000,0.004722,0.150000,0.000000
29.400000,0.005476,0.150000,0.000000
29.450000,0.005702,0.150000,0.000000
29.500000,0.005142,0.150000,0.000000
29.550000,0.004467,0.150000,0.000000
29.600000,0.004248,0.150000,0.000000
29.650000,0.004201,0.150000,0.000000
29.700000,0.003876,0.150000,0.000000
29.750000,0.003426,0.150000,0.000000
29.800000,0.003668,0.150000,0.000000
29.850000,0.004872,0.150000,0.000000
29.900000,0.006372,0.150000,0.000000
29.950000,0.007052,0.150000,0.000000
30.000000,0.006321,0.150000,0.000000
30.050000,0.004601,0.150000,0.000000
30.100000,0.003068,0.150000,0.000000
30.150000,0.002751,0.150000,0.000000
30.200000,0.003929,0.150000,0.000000
30.250000,0.005821,0.150000,0.000000
30.300000,0.007252,0.150000,0.000000
30.350000,0.007320,0.150000,0.000000
30.400000,0.006004,0.150000,0.000000
30.450000,0.004202,0.150000,0.000000
30.500000,0.002962,0.150000,0.000000
30.550000,0.002843,0.150000,0.000000
30.600000,0.003860,0.150000,0.000000
30.650000,0.005537,0.150000,0.000000
30.700000,0.007178,0.150000,0.000000
30.750000,0.007967,0.150000,0.000000
30.800000,0.007727,0.150000,0.000000
30.850000,0.007200,0.150000,0.000000
30.900000,0.007130,0.150000,0.000000
30.950000,0.007407,0.150000,0.000000
31.000000,0.007229,0.150000,0.000000
31.050000,0.006242,0.150000,0.000000
31.100000,0.005036,0.150000,0.000000
31.150000,0.004462,0.150000,0.000000
31.200000,0.004649,0.150000,0.000000
31.250000,0.005034,0.150000,0.000000
31.300000,0.005076,0.150000,0.000000
31.350000,0.004878,0.150000,0.000000
31.400000,0.004868,0.150000,0.000000
31.450000,0.005149,0.150000,0.000000
31.500000,0.005408,0.150000,0.000000
31.550000,0.005549,0.150000,0.000000
31.600000,0.005654,0.150000,0.000000
31.650000,0.005824,0.150000,0.000000
31.700000,0.005898,0.150000,0.000000
31.750000,0.005804,0.150000,0.000000
31.800000,0.005813,0.150000,0.000000
31.850000,0.006248,0.150000,0.000000
31.900000,0.006992,0.150000,0.000000
31.950000,0.007654,0.150000,0.000000
32.000000,0.007748,0.150000,0.000000
32.050000,0.007343,0.150000,0.000000
32.100000,0.006718,0.150000,0.000000
32.150000,0.006051,0.150000,0.000000
32.200000,0.005380,0.150000,0.000000
32.250000,0.004838,0.150000,0.000000
32.300000,0.004852,0.150000,0.000000
32.350000,0.005576,0.150000,0.000000
32.400000,0.006416,0.150000,0.000000
32.450000,0.006652,0.150000,0.000000
32.500000,0.006169,0.150000,0.000000
32.550000,0.005709,0.150000,0.000000
32.600000,0.005671,0.150000,0.000000
32.650000,0.005610,0.150000,0.000000
32.700000,0.004917,0.150000,0.000000
32.750000,0.003711,0.150000,0.000000
32.800000,0.002666,0.150000,0.000000
32.850000,0.002262,0.150000,0.000000
32.900000,0.002556,0.150000,0.000000
32.950000,0.003427,0.150000,0.000000
33.000000,0.004547,0.150000,0.000000
33.050000,0.005313,0.150000,0.000000
33.100000,0.005465,0.150000,0.000000
33.150000,0.005314,0.150000,0.000000
33.200000,0.005422,0.150000,0.000000
33.250000,0.005970,0.150000,0.000000
33.300000,0.006593,0.150000,0.000000
33.350000,0.006999,0.150000,0.000000
33.400000,0.007054,0.150000,0.000000
33.450000,0.006730,0.150000,0.000000
33.500000,0.006017,0.150000,0.000000
33.550000,0.004999,0.150000,0.000000
33.600000,0.004156,0.150000,0.000000
33.650000,0.003892,0.150000,0.000000
33.700000,0.004111,0.150000,0.000000
33.750000,0.004471,0.150000,0.000000
33.800000,0.004674,0.150000,0.000000
33.850000,0.004882,0.150000,0.000000
33.900000,0.005428,0.150000,0.000000
33.950000,0.006386,0.150000,0.000000
34.000000,0.007314,0.150000,0.000000
34.050000,0.007524,0.150000,0.000000
34.100000,0.006798,0.150000,0.000000
34.150000,0.005864,0.150000,0.000000
34.200000,0.005533,0.150000,0.000000
34.250000,0.005755,0.150000,0.000000
34.300000,0.005925,0.150000,0.000000
34.350000,0.005645,0.150000,0.000000
34.400000,0.005203,0.150000,0.000000
34.450000,0.004877,0.150000,0.000000
34.500000,0.004714,0.150000,0.000000
34.550000,0.004793,0.150000,0.000000
34.600000,0.005261,0.150000,0.000000
34.650000,0.006041,0.150000,0.000000
34.700000,0.006846,0.150000,0.000000
34.750000,0.007278,0.150000,0.000000
34.800000,0.007266,0.150000,0.000000
34.850000,0.007001,0.150000,0.000000
